"Date","Open","High","Low","Close","Volume","ticker","name"
"1962-02-01 00:00:00-05:00","0.04222417250275612","0.04289791787836805","0.04222417250275612","0.04222417250275612","1420800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-02-02 00:00:00-05:00","0.04222413604229681","0.042673300951719284","0.04155021903842208","0.042673300951719284","1152000","KO","The Coca-Cola Company (KO) Historical Data"
"1962-02-05 00:00:00-05:00","0.042673300951719284","0.042673300951719284","0.04233642726965243","0.042673300951719284","384000","KO","The Coca-Cola Company (KO) Historical Data"
"1962-02-06 00:00:00-05:00","0.04267329994795813","0.04267329994795813","0.0421118438243866","0.0421118438243866","691200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-02-07 00:00:00-05:00","0.04211182940164634","0.04233641177415848","0.04211182940164634","0.04233641177415848","192000","KO","The Coca-Cola Company (KO) Historical Data"
"1962-02-08 00:00:00-05:00","0.04233644173622131","0.042673315533399585","0.04188727667331694","0.0424487330019474","768000","KO","The Coca-Cola Company (KO) Historical Data"
"1962-02-09 00:00:00-05:00","0.04244871849700805","0.042673300951719284","0.04222413604229681","0.042673300951719284","729600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-02-12 00:00:00-05:00","0.04267328533292669","0.042785573948884596","0.04233641177415848","0.04233641177415848","307200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-02-13 00:00:00-05:00","0.04233641177415848","0.04256099414667062","0.04233641177415848","0.04233641177415848","652800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-02-14 00:00:00-05:00","0.04233643108638981","0.04233643108638981","0.04155022278428078","0.04155022278428078","652800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-02-15 00:00:00-05:00","0.04155022615179763","0.04188726953130715","0.041325643658638","0.041325643658638","652800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-02-16 00:00:00-05:00","0.041325643658638","0.04211185202446678","0.041325643658638","0.041325643658638","1190400","KO","The Coca-Cola Company (KO) Historical Data"
"1962-02-19 00:00:00-05:00","0.04166248691428043","0.04199953004717827","0.04166248691428043","0.04199953004717827","345600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-02-20 00:00:00-05:00","0.041999549410061066","0.04211184062624754","0.04166250612177752","0.041774969547986984","460800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-02-21 00:00:00-05:00","0.041774977469294344","0.04211184861143189","0.04155022278428078","0.04155022278428078","691200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-02-23 00:00:00-05:00","0.041550222024112925","0.04211184784098901","0.04110105708241463","0.04110105708241463","1036800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-02-26 00:00:00-05:00","0.04110105004084518","0.04211184062624754","0.040876467608472244","0.041774969547986984","768000","KO","The Coca-Cola Company (KO) Historical Data"
"1962-02-27 00:00:00-05:00","0.04177495028864133","0.04211182121159557","0.04177495028864133","0.04199953004717827","460800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-02-28 00:00:00-05:00","0.041887307211554474","0.041887307211554474","0.041101098138481555","0.04121338948607445","652800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-03-01 00:00:00-05:00","0.041213374346667324","0.041213374346667324","0.040427337772563236","0.04098879173398018","19545600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-03-02 00:00:00-05:00","0.04110104286788487","0.041437916457653046","0.04110104286788487","0.041437916457653046","806400","KO","The Coca-Cola Company (KO) Historical Data"
"1962-03-05 00:00:00-05:00","0.041437934179842595","0.041437934179842595","0.04087647795677185","0.04087647795677185","652800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-03-06 00:00:00-05:00","0.04132563247321812","0.041774969547986984","0.04132563247321812","0.041774969547986984","883200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-03-07 00:00:00-05:00","0.041775018434263435","0.041775018434263435","0.04121338948607445","0.04121338948607445","691200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-03-08 00:00:00-05:00","0.04121335241205818","0.04166251739837745","0.04110106116547836","0.041325643658638","883200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-03-09 00:00:00-05:00","0.041325642935228446","0.04149416462203321","0.040539606793228905","0.04087647795677185","1113600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-03-12 00:00:00-05:00","0.04132563247321812","0.041774969547986984","0.04132563247321812","0.041774969547986984","998400","KO","The Coca-Cola Company (KO) Historical Data"
"1962-03-13 00:00:00-05:00","0.04210274214310814","0.042441803961992264","0.04210274214310814","0.042441803961992264","1344000","KO","The Coca-Cola Company (KO) Historical Data"
"1962-03-14 00:00:00-05:00","0.042441832662298604","0.042611449057251206","0.042272387009084235","0.042498428374528885","1689600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-03-15 00:00:00-05:00","0.042498381623097575","0.04261140218148875","0.04227234050631523","0.04227234050631523","883200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-03-16 00:00:00-05:00","0.04227234050631523","0.04244178597312679","0.04227234050631523","0.04227234050631523","768000","KO","The Coca-Cola Company (KO) Historical Data"
"1962-03-19 00:00:00-05:00","0.042272387009084235","0.042724469739973535","0.042272387009084235","0.042498428374528885","921600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-03-20 00:00:00-05:00","0.04249842087698496","0.042950503528118134","0.04249842087698496","0.042950503528118134","1305600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-03-21 00:00:00-05:00","0.043176530914291425","0.04374163407962542","0.043176530914291425","0.04351559281349182","2188800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-03-22 00:00:00-05:00","0.043628583945408514","0.04419368672862646","0.043628583945408514","0.04396764561533928","1344000","KO","The Coca-Cola Company (KO) Historical Data"
"1962-03-23 00:00:00-05:00","0.044306731960200525","0.04509805230534277","0.044306731960200525","0.04475899040699005","1497600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-03-26 00:00:00-05:00","0.0447590038334127","0.04509806583347434","0.044080709091575423","0.044193729758262634","1420800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-03-27 00:00:00-05:00","0.04396766699632027","0.04396766699632027","0.04362860516150756","0.043854646384716034","844800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-03-28 00:00:00-05:00","0.04385465471269221","0.04385465471269221","0.04351559281349182","0.04351559281349182","460800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-03-29 00:00:00-05:00","0.04351559376033089","0.04408069693796074","0.043402573124804916","0.04362861439585686","1036800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-03-30 00:00:00-05:00","0.04362862491782231","0.04362862491782231","0.042950503528118134","0.042950503528118134","1382400","KO","The Coca-Cola Company (KO) Historical Data"
"1962-04-02 00:00:00-05:00","0.04295049223515273","0.04374163407962542","0.04272445096901913","0.04351559281349182","1152000","KO","The Coca-Cola Company (KO) Historical Data"
"1962-04-03 00:00:00-05:00","0.043515639907330594","0.043741681418092614","0.04182016042176514","0.042159393429756165","1228800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-04-04 00:00:00-05:00","0.04249840786755648","0.04328954967786305","0.04249840786755648","0.042667850852012634","1459200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-04-05 00:00:00-05:00","0.042667854635872575","0.04311993718870768","0.04249841163638991","0.042724452912807465","1036800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-04-06 00:00:00-05:00","0.04295049866871792","0.04362861998169976","0.04295049866871792","0.04340257868170738","729600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-04-09 00:00:00-05:00","0.04351559281349182","0.04385465471269221","0.04351559281349182","0.04351559281349182","537600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-04-10 00:00:00-05:00","0.04351559281349182","0.04385465471269221","0.04351559281349182","0.04351559281349182","614400","KO","The Coca-Cola Company (KO) Historical Data"
"1962-04-11 00:00:00-05:00","0.04351561193203378","0.04374165329747843","0.04232881197957628","0.042498428374528885","883200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-04-12 00:00:00-05:00","0.04227236866884987","0.04227236866884987","0.04159407412506167","0.04170709475874901","1075200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-04-13 00:00:00-05:00","0.0417071054957938","0.042950503528118134","0.04102898410608962","0.042950503528118134","1804800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-04-16 00:00:00-05:00","0.04295051074100607","0.043628632244590494","0.04283749005924267","0.04306352883577347","2227200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-04-17 00:00:00-05:00","0.04306351951005672","0.043515602139208576","0.042724460125188275","0.043289560824632645","1152000","KO","The Coca-Cola Company (KO) Historical Data"
"1962-04-18 00:00:00-05:00","0.043289551547358224","0.04351559281349182","0.043176530914291425","0.04351559281349182","691200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-04-19 00:00:00-05:00","0.04351556311094649","0.043572161346673965","0.04328952199910243","0.043572161346673965","806400","KO","The Coca-Cola Company (KO) Historical Data"
"1962-04-23 00:00:00-05:00","0.04357219203592229","0.04408069693796074","0.04345917140039632","0.04362861439585686","691200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-04-24 00:00:00-05:00","0.04362860516150756","0.043854646384716034","0.043289543326694845","0.043854646384716034","883200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-04-25 00:00:00-05:00","0.0437416434537845","0.0437416434537845","0.043289560824632645","0.043289560824632645","422400","KO","The Coca-Cola Company (KO) Historical Data"
"1962-04-26 00:00:00-05:00","0.04328957019930028","0.04351561156282709","0.042724469377479264","0.04306352883577347","806400","KO","The Coca-Cola Company (KO) Historical Data"
"1962-04-27 00:00:00-05:00","0.043063510281224626","0.04351559281349182","0.04283747160208593","0.04351559281349182","883200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-04-30 00:00:00-04:00","0.043063507658499534","0.043063507658499534","0.04159407136345689","0.041820112615823746","1382400","KO","The Coca-Cola Company (KO) Historical Data"
"1962-05-01 00:00:00-04:00","0.0418201142707728","0.042498408796368355","0.041594073009460795","0.04238538816571236","1574400","KO","The Coca-Cola Company (KO) Historical Data"
"1962-05-02 00:00:00-04:00","0.0426114192892579","0.04295048110055903","0.0426114192892579","0.04289388284087181","1305600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-05-03 00:00:00-04:00","0.042893900385880146","0.04340257868170738","0.042724457368725544","0.04340257868170738","844800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-05-04 00:00:00-04:00","0.043402590881063685","0.043572209861573195","0.04306352883577347","0.04306352883577347","537600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-05-07 00:00:00-04:00","0.043063522580705345","0.04340258457674608","0.042611442506313324","0.042611442506313324","691200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-05-08 00:00:00-04:00","0.04261142104895519","0.043176521504132793","0.042102742940187454","0.042102742940187454","1190400","KO","The Coca-Cola Company (KO) Historical Data"
"1962-05-09 00:00:00-04:00","0.04204633371446363","0.04204633371446363","0.04125501587986946","0.04125501587986946","1267200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-05-10 00:00:00-04:00","0.04125500667595389","0.041368027294442014","0.04068990617050779","0.040915947407484055","1920000","KO","The Coca-Cola Company (KO) Historical Data"
"1962-05-11 00:00:00-04:00","0.040915928915728324","0.041254988030962024","0.0392204522500222","0.039559684693813324","2380800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-05-14 00:00:00-04:00","0.03955972334854898","0.03978576470423737","0.037864245026151135","0.03888142853975296","3187200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-05-15 00:00:00-04:00","0.039107452003696176","0.041255009467962615","0.039107452003696176","0.04080292955040932","2534400","KO","The Coca-Cola Company (KO) Historical Data"
"1962-05-16 00:00:00-04:00","0.04080292678899593","0.04114198605746575","0.04068990617050779","0.040915947407484055","1612800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-05-17 00:00:00-04:00","0.040915958576545175","0.04119859557073912","0.040463875979185104","0.040463875979185104","2496000","KO","The Coca-Cola Company (KO) Historical Data"
"1962-05-18 00:00:00-04:00","0.040463865764869086","0.040576886385679245","0.039898765247812905","0.040576886385679245","806400","KO","The Coca-Cola Company (KO) Historical Data"
"1962-05-21 00:00:00-04:00","0.04057690611065586","0.04068992678640688","0.040350864759153816","0.040520310401916504","960000","KO","The Coca-Cola Company (KO) Historical Data"
"1962-05-22 00:00:00-04:00","0.040520305179581675","0.040520305179581675","0.0392204847921003","0.03933367878198624","1420800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-05-23 00:00:00-04:00","0.03927708628307307","0.03927708628307307","0.038655387184064575","0.03888142853975296","2342400","KO","The Coca-Cola Company (KO) Historical Data"
"1962-05-24 00:00:00-04:00","0.03865538569422346","0.03865538569422346","0.038090284913778305","0.038090284913778305","2688000","KO","The Coca-Cola Company (KO) Historical Data"
"1962-05-25 00:00:00-04:00","0.038090254844353445","0.0384293140101602","0.03729911334147932","0.03763817250728607","2841600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-05-28 00:00:00-04:00","0.03758158602720731","0.03758158602720731","0.03424740036683248","0.035660240799188614","4377600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-05-29 00:00:00-04:00","0.03566027014553613","0.03650783747434616","0.03164778677019071","0.03650783747434616","7411200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-05-31 00:00:00-04:00","0.03718613216598067","0.03820331591536988","0.03718613216598067","0.037977274507284164","4761600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-06-01 00:00:00-04:00","0.03797726833350649","0.038316330390515414","0.037073105435145456","0.03752518817782402","2688000","KO","The Coca-Cola Company (KO) Historical Data"
"1962-06-04 00:00:00-04:00","0.03729913550103951","0.03729913550103951","0.03458647429943085","0.03458647429943085","3456000","KO","The Coca-Cola Company (KO) Historical Data"
"1962-06-05 00:00:00-04:00","0.03469949634514405","0.03729913699979901","0.03469949634514405","0.035942718386650085","2688000","KO","The Coca-Cola Company (KO) Historical Data"
"1962-06-06 00:00:00-04:00","0.03605573533255551","0.03673402994018398","0.03605573533255551","0.03639479726552963","1344000","KO","The Coca-Cola Company (KO) Historical Data"
"1962-06-07 00:00:00-04:00","0.03639481676945384","0.036621031508006746","0.036281796064561514","0.03650783747434616","691200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-06-08 00:00:00-04:00","0.03650780033965642","0.03729911521077156","0.03650780033965642","0.03729911521077156","1420800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-06-11 00:00:00-04:00","0.03757247014201452","0.037800167915359534","0.037230923481997004","0.03734477236866951","2304000","KO","The Coca-Cola Company (KO) Historical Data"
"1962-06-12 00:00:00-04:00","0.03734479542883519","0.03740163130485588","0.035636891687165405","0.03580775111913681","2227200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-06-13 00:00:00-04:00","0.03580772302976184","0.03620610546419181","0.03518146826116215","0.035352155566215515","2726400","KO","The Coca-Cola Company (KO) Historical Data"
"1962-06-14 00:00:00-04:00","0.03535215950940614","0.03552301882640464","0.034839928150177","0.034839928150177","2419200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-06-15 00:00:00-04:00","0.03483996177510192","0.03631999343633652","0.03466909968724699","0.03631999343633652","3878400","KO","The Coca-Cola Company (KO) Historical Data"
"1962-06-18 00:00:00-04:00","0.0363199330800249","0.03637694608289388","0.035750691680733554","0.036149248480796814","2188800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-06-19 00:00:00-04:00","0.03597843117391339","0.03597843117391339","0.035636886954307556","0.035636886954307556","691200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-06-20 00:00:00-04:00","0.03563687184070233","0.03597841591545924","0.03512446582317352","0.03512446582317352","2457600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-06-21 00:00:00-04:00","0.03512446325157726","0.03518147369065165","0.03461223187043087","0.034669067710638046","1651200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-06-22 00:00:00-04:00","0.03466908799595582","0.03466908799595582","0.034156858921051025","0.034156858921051025","1536000","KO","The Coca-Cola Company (KO) Historical Data"
"1962-06-25 00:00:00-04:00","0.03415685197643238","0.03421368783833932","0.03284750329986961","0.03381513059139252","5721600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-06-26 00:00:00-04:00","0.03381512344865442","0.0342706910602129","0.03347357673469304","0.033701274544000626","2227200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-06-27 00:00:00-04:00","0.0337012673770513","0.033815116257493866","0.03341673377835139","0.033587418496608734","2496000","KO","The Coca-Cola Company (KO) Historical Data"
"1962-06-28 00:00:00-04:00","0.034042819297932354","0.035181477665901184","0.034042819297932354","0.035181477665901184","2918400","KO","The Coca-Cola Company (KO) Historical Data"
"1962-06-29 00:00:00-04:00","0.035181472185314255","0.03540916994604118","0.03472607926981354","0.034839928150177","2150400","KO","The Coca-Cola Company (KO) Historical Data"
"1962-07-02 00:00:00-04:00","0.034839924848729234","0.03592157250018485","0.03472607597915414","0.03575071319937706","1459200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-07-03 00:00:00-04:00","0.03575071524676262","0.03597841039299965","0.03540916861847753","0.03597841039299965","1612800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-07-05 00:00:00-04:00","0.035978386676879304","0.03620608427897637","0.03552299407863649","0.036149248480796814","1228800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-07-06 00:00:00-04:00","0.03614929318914786","0.03614929318914786","0.0355230380124541","0.035636886954307556","844800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-07-09 00:00:00-04:00","0.0358646000813242","0.03631999343633652","0.0358646000813242","0.03631999343633652","1689600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-07-10 00:00:00-04:00","0.03643381968140602","0.03688938995699548","0.03643381968140602","0.03643381968140602","2304000","KO","The Coca-Cola Company (KO) Historical Data"
"1962-07-11 00:00:00-04:00","0.03643381163639126","0.03666150942444801","0.03580773132165228","0.03666150942444801","1843200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-07-12 00:00:00-04:00","0.03666151529904722","0.0373447807656304","0.03620611964996165","0.03700323402881622","1728000","KO","The Coca-Cola Company (KO) Historical Data"
"1962-07-13 00:00:00-04:00","0.036889390377237465","0.036889390377237465","0.03643382009645818","0.036832377314567566","921600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-07-16 00:00:00-04:00","0.03683237237697795","0.037117080636456065","0.03671852347177553","0.03688938543200493","806400","KO","The Coca-Cola Company (KO) Historical Data"
"1962-07-17 00:00:00-04:00","0.036889381811385465","0.03711707699348877","0.03666150942444801","0.03666150942444801","345600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-07-18 00:00:00-04:00","0.036433811320846665","0.036433811320846665","0.03614927769065708","0.03637697547674179","1612800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-07-19 00:00:00-04:00","0.03637698455930626","0.036775367182005934","0.0362061225746658","0.03671852871775627","921600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-07-20 00:00:00-04:00","0.036718528072444495","0.03711708528706248","0.036718528072444495","0.03694622591137886","1036800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-07-23 00:00:00-04:00","0.03700323742818748","0.03723093527364816","0.03700323742818748","0.037117086350917816","729600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-07-24 00:00:00-04:00","0.03711707699348877","0.03728776433806771","0.03666150942444801","0.03666150942444801","691200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-07-25 00:00:00-04:00","0.036661507055718336","0.03734477236866951","0.036661507055718336","0.03734477236866951","652800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-07-26 00:00:00-04:00","0.037572454661130905","0.037800152340658214","0.037572454661130905","0.037572454661130905","499200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-07-27 00:00:00-04:00","0.03757248468674341","0.037857018411159515","0.03745863575599871","0.037857018411159515","460800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-07-30 00:00:00-04:00","0.03785703721866998","0.03825559467077255","0.03757250335289644","0.03825559467077255","998400","KO","The Coca-Cola Company (KO) Historical Data"
"1962-07-31 00:00:00-04:00","0.038483270493803706","0.039052512496709824","0.038483270493803706","0.039052512496709824","1881600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-08-01 00:00:00-04:00","0.039052508037226416","0.039052508037226416","0.038027870464237536","0.03836941719055176","1305600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-08-02 00:00:00-04:00","0.038369406655724136","0.039166346192359924","0.038027860023186054","0.039166346192359924","1612800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-08-03 00:00:00-04:00","0.039166334522927726","0.03939403221011162","0.037515442900371274","0.03939403221011162","537600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-08-06 00:00:00-04:00","0.039394067836164455","0.03945107830594342","0.03848327886970854","0.03871097415685654","921600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-08-07 00:00:00-04:00","0.0387109880140381","0.0387109880140381","0.03825559467077255","0.03825559467077255","576000","KO","The Coca-Cola Company (KO) Historical Data"
"1962-08-08 00:00:00-04:00","0.038141749799251556","0.038141749799251556","0.03791405180007065","0.038141749799251556","652800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-08-09 00:00:00-04:00","0.03814170731902643","0.03814170731902643","0.037686314433813095","0.037686314433813095","652800","KO","The Coca-Cola Company (KO) Historical Data"
"1962-08-10 00:00:00-04:00","0.03768632758422356","0.037970861263088206","0.03768632758422356","0.03791402280330658","960000","KO","The Coca-Cola Company (KO) Historical Data"
"1962-08-13 00:00:00-04:00","0.037914009573443284","0.037914009573443284","0.037686314433813095","0.037686314433813095","422400","KO","The Coca-Cola Company (KO) Historical Data"
"1962-08-14 00:00:00-04:00","0.03780016734486715","0.03859710693359375","0.03780016734486715","0.03859710693359375","998400","KO","The Coca-Cola Company (KO) Historical Data"
"1962-08-15 00:00:00-04:00","0.038938648437334536","0.03939404394738531","0.038938648437334536","0.039166346192359924","1305600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-08-16 00:00:00-04:00","0.03916637673364012","0.03928022569993032","0.03848328554185403","0.03893867880105972","1689600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-08-17 00:00:00-04:00","0.03893867880105972","0.03905252776734992","0.038597134508144226","0.03893867880105972","998400","KO","The Coca-Cola Company (KO) Historical Data"
"1962-08-20 00:00:00-04:00","0.038938636835743834","0.03939403221011162","0.038938636835743834","0.03939403221011162","1075200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-08-21 00:00:00-04:00","0.03939403221011162","0.03945104262833312","0.03928018336651967","0.03939403221011162","1574400","KO","The Coca-Cola Company (KO) Historical Data"
"1962-08-22 00:00:00-04:00","0.039394066082395936","0.039394066082395936","0.03893867031646423","0.03928021714091301","1459200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-08-23 00:00:00-04:00","0.039394052232093774","0.03945106267929077","0.039394052232093774","0.03945106267929077","307200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-08-24 00:00:00-04:00","0.03945106267929077","0.03973577092939881","0.039394052232093774","0.03945106267929077","537600","KO","The Coca-Cola Company (KO) Historical Data"
"1962-08-27 00:00:00-04:00","0.03945105438259281","0.03962191630126607","0.038938648437334536","0.039166346192359924","499200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-08-28 00:00:00-04:00","0.039052499867457555","0.039052499867457555","0.03859710693359375","0.03859710693359375","691200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-08-29 00:00:00-04:00","0.038597141632688396","0.03865415212287512","0.03791404770885671","0.03825559467077255","883200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-08-30 00:00:00-04:00","0.03859712781625986","0.038938672049959176","0.03859712781625986","0.03871097415685654","422400","KO","The Coca-Cola Company (KO) Historical Data"
"1962-08-31 00:00:00-04:00","0.03871097664547568","0.038767989724874496","0.03871097664547568","0.038767989724874496","115200","KO","The Coca-Cola Company (KO) Historical Data"
"1962-09-04 00:00:00-04:00","0.0387679703006075","0.03916635283708487","0.038483262062072754","0.038483262062072754","652800","KO","The Coca-Cola Company (KO) Historical Data"
